id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
10769,230,2403,3,75824,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10770,1875,2404,7,24212,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10771,306,2405,2,76668,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10772,309,2405,7,80583,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10773,332,2405,1,84377,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10774,330,2405,10,30993,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10775,324,2405,5,79071,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10776,309,2405,4,80583,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10777,300,2405,2,29278,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10778,333,2405,3,51725,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10779,2307,2406,9,14355,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10780,2311,2406,5,69597,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10781,2302,2406,8,24227,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10782,918,2407,7,2863,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10783,933,2407,1,58117,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10784,928,2407,9,30170,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10785,941,2407,2,41501,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10786,811,2408,9,51740,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10787,814,2408,7,49073,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10788,814,2408,4,49073,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10789,814,2408,4,49073,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10790,814,2408,1,49073,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10791,810,2408,5,78690,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10792,572,2409,7,63906,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10793,564,2409,7,63154,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10794,572,2409,4,63906,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10795,2030,2410,10,42046,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10796,1994,2410,4,65992,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10797,888,2411,9,30052,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10798,466,2412,9,99094,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10799,464,2412,5,1024,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10800,465,2412,9,24481,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10801,464,2412,10,1024,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10802,75,2413,1,65286,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10803,752,2414,8,33689,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10804,754,2414,3,43866,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10805,746,2414,7,92167,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10806,749,2414,8,67891,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10807,750,2414,10,42341,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10808,753,2414,5,98358,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10809,748,2414,4,3902,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10810,905,2415,7,68340,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10811,891,2415,1,9856,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10812,876,2415,7,52835,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10813,733,2416,5,85062,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10814,733,2416,8,85062,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10815,733,2416,1,85062,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10816,733,2416,5,85062,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10817,733,2416,6,85062,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10818,733,2416,2,85062,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10819,649,2417,1,82260,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
10820,1386,2418,1,89551,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10821,1371,2418,4,14373,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10822,27,2419,4,77996,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10823,27,2419,2,77996,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10824,25,2419,10,65905,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10825,470,2420,3,43845,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10826,471,2420,10,37581,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10827,473,2420,8,1765,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10828,472,2420,8,63237,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10829,473,2420,9,1765,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10830,471,2420,1,37581,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10831,470,2420,1,43845,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10832,1704,2421,8,95422,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10833,1704,2421,4,95422,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10834,1704,2421,4,95422,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10835,1550,2422,1,78910,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10836,1549,2422,4,28045,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10837,1551,2422,7,94775,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10838,1549,2422,3,28045,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10839,1481,2423,1,45157,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10840,1492,2423,1,14515,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10841,1475,2423,5,27398,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10842,1481,2423,4,45157,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10843,1479,2423,2,87896,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10844,1476,2423,5,54517,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10845,1627,2424,10,98157,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10846,1626,2424,10,38363,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10847,1627,2424,3,98157,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10848,1624,2424,4,15549,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10849,1626,2424,7,38363,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10850,1068,2425,6,32937,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10851,1068,2425,5,32937,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10852,1059,2425,2,56803,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10853,1065,2425,9,68134,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10854,1061,2425,6,27814,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10855,1064,2425,1,90611,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10856,1059,2425,7,56803,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10857,1061,2425,5,27814,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10858,685,2426,10,87986,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10859,666,2426,4,10312,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10860,668,2426,9,42035,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10861,661,2426,5,79950,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10862,591,2427,6,81778,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10863,591,2427,7,81778,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10864,587,2427,10,82392,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10865,584,2427,8,15994,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10866,588,2427,9,164,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10867,1075,2428,6,60195,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10868,1078,2428,8,32301,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10869,1075,2428,5,60195,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10870,1078,2428,10,32301,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10871,1074,2428,5,99256,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10872,1079,2428,6,58764,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10873,1073,2428,7,28768,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10874,1345,2429,10,22591,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10875,1350,2429,7,63049,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10876,1347,2429,1,68109,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10877,1349,2429,3,1860,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10878,1347,2429,9,68109,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10879,1343,2429,5,28609,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10880,1346,2429,3,20889,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10881,1076,2430,6,92415,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10882,467,2431,5,2509,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10883,465,2431,5,24481,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10884,1451,2432,9,94690,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10885,1442,2432,7,7397,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10886,1443,2432,10,35625,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10887,1450,2432,3,71146,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10888,1440,2432,9,18680,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10889,1820,2433,5,5975,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10890,1815,2433,3,29571,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10891,1802,2433,10,28853,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10892,1818,2433,5,57044,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10893,566,2434,6,65314,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10894,571,2434,2,97997,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10895,563,2434,8,30305,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10896,1064,2435,2,90611,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10897,1068,2435,5,32937,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10898,1065,2435,6,68134,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10899,1070,2435,9,11931,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10900,1070,2435,1,11931,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10901,1058,2435,8,90837,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10902,1068,2435,7,32937,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10903,1567,2436,2,92464,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10904,81,2437,3,57763,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10905,89,2437,8,83192,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10906,2365,2438,7,71437,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10907,2371,2438,1,76310,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10908,1066,2439,7,54416,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10909,1064,2439,2,90611,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10910,1070,2439,4,11931,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10911,1067,2439,8,73713,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10912,1069,2439,4,37463,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10913,1059,2439,1,56803,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10914,466,2440,9,99094,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10915,467,2440,1,2509,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10916,465,2440,4,24481,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10917,465,2440,1,24481,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10918,467,2440,6,2509,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10919,467,2440,9,2509,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10920,862,2441,4,49493,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10921,864,2441,8,68467,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10922,837,2441,10,69862,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10923,836,2441,2,16229,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10924,835,2441,8,49212,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10925,869,2441,1,46020,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10926,833,2441,6,67910,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10927,569,2442,7,65185,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10928,567,2442,9,6351,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10929,570,2442,9,86561,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10930,72,2443,8,13680,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10931,56,2443,5,6530,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10932,52,2443,3,17843,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10933,66,2443,5,57128,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10934,1174,2444,5,1848,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10935,1174,2444,2,1848,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10936,1174,2444,10,1848,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10937,1174,2444,10,1848,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10938,1174,2444,4,1848,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10939,2139,2445,1,25161,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10940,1606,2446,7,66821,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10941,1597,2446,5,75131,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10942,1597,2446,10,75131,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10943,1600,2446,5,31498,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10944,1604,2446,4,88353,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10945,1598,2446,3,85276,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10946,1607,2446,5,2047,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10947,2169,2447,5,52308,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10948,1935,2448,3,80588,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10949,1943,2448,2,71132,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10950,1928,2448,1,42929,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10951,1909,2448,4,48622,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10952,1916,2448,8,18875,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10953,1929,2448,5,30653,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10954,233,2449,10,1518,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10955,253,2449,3,88179,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10956,246,2449,6,60997,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10957,1080,2450,8,97408,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10958,1073,2450,10,28768,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10959,1076,2450,8,92415,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10960,1074,2450,9,99256,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10961,1074,2450,8,99256,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10962,1914,2451,2,34180,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10963,1950,2452,10,89283,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
10964,1956,2452,10,70190,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10965,1978,2452,3,61531,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10966,1088,2453,3,37513,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10967,526,2454,8,90071,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10968,518,2454,3,43604,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10969,545,2454,10,57079,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10970,539,2454,4,84012,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10971,525,2454,3,96055,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10972,536,2454,7,95951,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10973,647,2455,5,94672,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10974,646,2455,10,94505,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10975,648,2455,3,12041,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10976,784,2456,10,84546,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10977,784,2456,7,84546,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10978,781,2456,10,49038,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10979,786,2456,5,96587,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10980,786,2456,6,96587,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10981,784,2456,6,84546,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10982,1836,2457,9,19719,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10983,1854,2457,1,35902,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10984,2119,2458,2,24648,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10985,2125,2458,9,92183,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10986,773,2459,7,1442,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10987,772,2459,7,24388,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10988,777,2459,10,81330,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10989,67,2460,2,59276,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10990,1237,2461,10,53081,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10991,1232,2461,10,45499,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10992,1223,2461,10,53207,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10993,226,2462,10,54550,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10994,198,2462,5,93124,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10995,205,2462,5,13611,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10996,204,2462,6,76606,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10997,207,2462,9,97502,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10998,268,2463,4,24985,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
10999,1318,2464,8,82823,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11000,1302,2464,10,35584,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11001,1303,2464,7,54986,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11002,21,2465,10,37706,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11003,411,2466,8,30406,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11004,421,2466,1,78637,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11005,428,2466,3,35815,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11006,398,2466,7,27688,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11007,436,2466,6,51972,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11008,429,2466,9,6274,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11009,435,2466,10,19981,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11010,397,2466,10,87831,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11011,737,2467,10,14826,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11012,736,2467,2,98858,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11013,392,2468,1,55836,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11014,410,2468,6,32649,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11015,402,2468,10,89834,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11016,403,2468,10,15739,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11017,463,2469,4,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11018,463,2469,8,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11019,463,2469,1,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11020,463,2469,1,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11021,463,2469,5,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11022,463,2469,5,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11023,463,2469,5,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11024,463,2469,5,79076,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11025,1265,2470,5,51915,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11026,1701,2471,10,17403,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11027,1700,2471,5,54804,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11028,1692,2471,5,70982,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11029,1698,2471,9,72889,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11030,1699,2471,6,52295,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11031,1699,2471,8,52295,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11032,152,2472,5,5739,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11033,289,2473,1,64151,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11034,287,2473,3,20970,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11035,287,2473,7,20970,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11036,281,2473,8,37884,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11037,284,2473,5,13954,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11038,290,2473,3,51436,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11039,287,2473,6,20970,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11040,1612,2474,5,35429,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11041,1611,2474,10,32518,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11042,1613,2474,2,62214,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11043,1620,2474,6,27119,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11044,1619,2474,8,83141,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11045,571,2475,10,97997,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11046,566,2475,4,65314,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11047,1971,2476,9,32480,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11048,1969,2476,10,78732,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11049,2355,2477,1,84969,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11050,877,2478,8,80304,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11051,1016,2479,1,49030,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11052,982,2479,1,54430,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11053,1008,2479,1,14483,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11054,1013,2479,5,92230,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11055,1011,2479,5,47282,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11056,992,2479,10,5322,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11057,994,2479,8,1514,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11058,695,2480,7,21078,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11059,693,2480,7,20893,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11060,693,2480,2,20893,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11061,2075,2481,1,36283,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
11062,2052,2481,5,10865,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
